sample_id,query,generated_code
1457,woman with turquoise blouse,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1458,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
1459,black shirt person holding umbrella,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black shirt"", ""umbrella""])
    # Remember: return the person
    return person_patch"
1460,woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    # Remember: return the woman
    return woman_patches[0]"
1461,woman in plaid shirt,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.horizontal_center)
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1462,man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    # Remember: return the man
    return man_patches[0]"
1463,farthest person,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patches.sort(key=lambda person: person.compute_depth())
    person_patch = person_patches[-1]
    # Remember: return the person
    return person_patch"
1464,slice on plate by black shirt person,"
    # Return the slice
    image_patch = ImagePatch(image)
    slice_patches = image_patch.find(""slice"")
    if len(slice_patches) == 0:
        slice_patches = [image_patch]
    slice_patch = best_image_match(list_patches=slice_patches, content=[""black shirt""])
    # Remember: return the slice
    return slice_patch"
1465,girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    # Remember: return the girl
    return girl_patches[len(girl_patches) // 2]  # Return the middle girl"
1466,nice in white dress,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    nice_patches = [p for p in person_patches if p.exists(""nice"")]
    nice_patches.sort(key=lambda p: distance(p, image_patch))
    nice_patch = nice_patches[0]
    dress_patches = [p for p in person_patches if p.exists(""dress"")]
    dress_patches.sort(key=lambda p: distance(p, nice_patch))
    dress_patch = dress_patches[0]
    if dress_patch.exists(""white dress""):
        return dress_patch
    elif dress_patch.exists(""yellow dress""):
        return dress_patch
    else:
        return dress_patch"
1467,batter,"
    # Return the batter
    image_patch = ImagePatch(image)
    batter_patches = image_patch.find(""batter"")
    batter_patches.sort(key=lambda batter: batter.horizontal_center)
    batter_patch = batter_patches[0]
    # Remember: return the batter
    return batter_patch"
1468,black shirt,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""black shirt""])
    # Remember: return the person
    return person_patch"
1469,catcher,"
    # Return the catcher
    image_patch = ImagePatch(image)
    catcher_patches = image_patch.find(""catcher"")
    if len(catcher_patches) == 0:
        catcher_patches = [image_patch]
    catcher_patch = catcher_patches[0]
    # Remember: return the catcher
    return catcher_patch"
1470,woman in blue,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patch = best_image_match(woman_patches, [""blue clothing""])
    # Remember: return the woman
    return woman_patch"
1471,blurry hat man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1472,little girl,"
    # Return the girl
    image_patch = ImagePatch(image)
    girl_patches = image_patch.find(""girl"")
    if len(girl_patches) == 0:
        girl_patches = [image_patch]
    girl_patches.sort(key=lambda girl: girl.horizontal_center)
    girl_patch = girl_patches[0]
    # Remember: return the girl
    return girl_patch"
1473,older man next to balder man,"
    # Return the older man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    older_man = man_patches[0]
    balder_man = man_patches[1]
    older_man_patches = [man for man in man_patches if man.vertical_center < balder_man.vertical_center]
    if len(older_man_patches) == 0:
        older_man_patches = man_patches
    older_man_patches.sort(key=lambda man: man.horizontal_center)
    older_man = older_man_patches[0]
    # Remember: return the older man
    return older_man"
1474,man beside woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    elif len(woman_patches) == 1:
        return woman_patches[0]
    woman_patches.sort(key=lambda woman: woman.vertical_center)
    woman_patch = woman_patches[0]
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    if distance(man_patch, woman_patch) < 10:
        return woman_patch
    # Remember: return the woman
    return woman_patch"
1475,elderly teacher,"
    # Return the teacher
    image_patch = ImagePatch(image)
    teacher_patches = image_patch.find(""teacher"")
    if len(teacher_patches) == 0:
        teacher_patches = [image_patch]
    teacher_patch = best_image_match(teacher_patches, [""elderly""])
    # Remember: return the teacher
    return teacher_patch"
1476,guy in white,"
    # Return the guy
    image_patch = ImagePatch(image)
    guy_patches = image_patch.find(""guy"")
    guy_patches.sort(key=lambda guy: guy.horizontal_center)
    guy_patch = guy_patches[0]
    # Remember: return the guy
    return guy_patch"
1477,kite nearest to man vest,"
    # Return the kite
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    kite_patches = image_patch.find(""kite"")
    kite_patches.sort(key=lambda kite: distance(kite, man_patch))
    kite_patch = kite_patches[0]
    # Remember: return the kite
    return kite_patch"
1478,next man in red shirt,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1479,woman,"
    # Return the woman
    image_patch = ImagePatch(image)
    woman_patches = image_patch.find(""woman"")
    if len(woman_patches) == 0:
        woman_patches = [image_patch]
    woman_patch = woman_patches[0]
    # Remember: return the woman
    return woman_patch"
1480,guy with glassea and red tie looking at phone,"
    # Return the guy
    image_patch = ImagePatch(image)
    # Clothing always requires returning the person
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""glassea"", ""red tie""])
    # Remember: return the guy
    return person_patch"
1481,blue shit,"
    # Return the shit
    image_patch = ImagePatch(image)
    shit_patches = image_patch.find(""shit"")
    if len(shit_patches) == 0:
        shit_patches = [image_patch]
    shit_patch = best_image_match(shit_patches, ""blue shit"")
    # Remember: return the shit
    return shit_patch"
1482,red jacket,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""red jacket""])
    # Remember: return the person
    return person_patch"
1483,person on skiis green n black,"
    # Return the person
    image_patch = ImagePatch(image)
    person_patches = image_patch.find(""person"")
    person_patch = best_image_match(person_patches, [""green n black skiis""])
    # Remember: return the person
    return person_patch"
1484,player with bat,"
    # Return the player
    image_patch = ImagePatch(image)
    player_patches = image_patch.find(""player"")
    bat_patches = image_patch.find(""bat"")
    if len(bat_patches) == 0:
        bat_patches = [image_patch]
    bat_patch = best_image_match(bat_patches, [""bat""])
    player_patches.sort(key=lambda player: distance(player, bat_patch))
    player_patch = player_patches[0]
    # Remember: return the player
    return player_patch"
1485,white shirt man,"
    # Return the man
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    man_patches.sort(key=lambda man: man.horizontal_center)
    man_patch = man_patches[0]
    # Remember: return the man
    return man_patch"
1486,plaid,"
    # Return the plaid
    image_patch = ImagePatch(image)
    plaid_patches = image_patch.find(""plaid"")
    if len(plaid_patches) == 0:
        plaid_patches = [image_patch]
    plaid_patch = plaid_patches[0]
    # Remember: return the plaid
    return plaid_patch"
1487,boy not wearing red,"
    # Return the boy
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    boy_patches.sort(key=lambda boy: distance(boy, image_patch))
    boy_patch = boy_patches[0]
    if boy_patch.exists(""red""):
        return boy_patch
    # Remember: return the boy
    return boy_patch"
